-0.749226	-0.40976	-1.921927	-1.146555	0.639499	0.022288	-1.412728	-1.405013	-0.741511	-0.182163	0.435048	0.635642	0.816948	0.045434	0.770657	0.346324	-1.242995	1.059974	0.392615	0.377185	0.801517	-0.363469	0.141873	0.616354	0.643357	1.268283	-2.365548	-0.124299	1.129411	-0.706793	-0.787801	-1.439731	-1.192846	-0.510056	-0.444478	-1.023113	-0.830235	-0.571778
-0.811658	0.927034	-2.109377	-0.492478	-0.1271	-0.694065	-1.265229	-0.253093	-1.613808	-0.034706	-0.584872	1.246214	0.330671	0.196279	0.456663	0.767444	0.792642	0.137483	0.309672	1.531796	1.619991	-0.362286	-0.038906	-0.160698	0.322272	-0.156499	-1.693603	-0.857855	0.733846	0.960632	-0.828457	-0.223694	-1.886791	-0.652068	-1.017445	0.645651	-0.962848	0.561657
-2.227956	0.777604	-0.404001	-0.261257	-0.02335	0.032162	-2.854444	0.143185	-0.388141	1.031371	-0.055071	-0.086792	1.419953	-0.380211	-0.229536	1.261348	-0.372281	1.404092	0.928278	0.531766	0.936208	-0.221606	-0.427792	-0.229536	-0.34849	0.595208	0.444534	-1.03049	1.015511	-0.729141	-0.467443	-1.204955	-2.584816	-0.142304	-0.372281	-0.610188	0.048022	1.063092
-0.23933	0.489732	0.666887	0.217185	-0.532317	-1.390839	-0.007665	-1.009274	1.239235	0.837229	-0.51869	-1.295447	-0.327907	-0.750355	-0.484622	0.585123	-1.036528	0.605564	-0.416485	0.414782	1.477713	0.033217	-0.355162	-1.234125	-0.171193	-0.205262	1.089334	1.273303	-0.491435	0.666887	-0.852559	-0.545945	1.682123	0.830415	-0.423299	2.417998	-0.79805	-1.404466
1.472402	-0.09875	1.841659	0.675965	0.256026	0.321189	1.86338	0.748369	-0.040827	0.958338	0.313949	-0.641775	0.473236	-0.019106	-0.801062	0.929377	0.393593	0.813532	-1.19204	-0.569372	-0.591093	-0.482488	-0.699698	0.284988	-0.685217	0.494957	0.972819	1.269673	-2.314292	-0.569372	0.357391	-0.004626	0.017095	0.321189	0.017095	0.871454	-2.415656	-1.170319
-0.511246	-0.795539	1.985585	-0.37528	0.95966	0.934938	-0.647212	-0.746097	0.218026	-0.029185	0.440516	-0.36292	0.440516	-0.276396	-0.560688	0.106781	2.183354	0.95966	0.378714	-0.313477	1.701293	0.922578	0.156224	1.590048	-0.004464	0.860775	-1.26524	-0.239314	-0.59777	-0.610131	-1.104553	0.094421	-0.189872	-1.178716	-0.795539	-0.202232	0.366353	-0.783178
-1.415886	-0.631065	-1.062164	1.148599	0.269821	0.93305	-0.49842	0.34167	-0.078375	-0.741604	0.579327	0.319563	-0.636592	0.921996	1.098857	-0.293924	-1.603801	-0.227601	-0.139171	-1.283241	1.270191	0.247713	0.982792	0.905415	1.043588	0.634597	-3.123701	0.098486	1.054642	-1.244552	-0.796873	-0.564743	-3.085013	0.120594	0.419047	-1.145068	-0.487366	-0.321559
-0.929756	-1.302184	-0.78264	-0.868006	-0.650687	0.826806	0.51383	-0.005714	-0.913124	-0.313176	-0.647103	0.172552	-0.540787	-0.960171	-1.247694	-0.778414	-1.027251	-0.156597	-0.457994	-1.721109	-0.28175	-0.081063	1.029882	-0.939128	-0.630931	-1.140183	0.04262	-0.673659	0.077446	-1.215349	-0.156321	-0.662816	-0.508166	-0.780435	1.863781	-0.123516	-0.72135	-0.533252
0.048707	0.244258	1.195942	0.296405	-0.179437	0.426773	0.283369	2.206292	0.192111	-0.231584	-0.049069	-0.029514	0.139964	0.231222	0.328997	-0.140326	0.622325	0.270332	-0.270694	0.146483	0.016115	0.315961	0.394181	0.602769	0.465883	-0.107734	1.12424	0.139964	-0.433654	-0.524911	-0.818238	0.133446	0.120409	-0.427135	-0.1664	-0.24462	0.289887	0.739655
1.321406	-0.066544	1.846788	0.98422	-0.192008	0.090286	-0.489986	0.992062	0.356898	-1.423128	-0.215533	0.341215	-0.819331	-0.066544	0.239275	0.701926	-0.348839	-0.388047	0.380423	0.223592	0.537253	0.866598	0.678401	-0.591926	-0.86638	0.145177	1.75269	0.592144	-0.168484	-0.223375	-0.638975	1.791898	0.748975	0.231434	-0.591926	-1.22709	1.125368	0.662718
-2.349016	-1.222882	-2.188139	0.932858	-1.094181	0.578931	-0.032399	-0.49894	0.257178	-0.917218	-0.1611	1.077647	0.771982	0.836333	0.981121	-1.142444	-1.979	-0.997656	0.482405	-0.708079	0.611106	0.192828	0.337617	0.530668	0.418055	0.144565	-1.625073	-0.289801	0.257178	0.289354	0.804157	0.273266	-0.949393	0.080215	0.208916	-1.705511	0.192828	1.222436
0.0451	-0.957702	1.143406	0.570377	-0.647311	-1.029331	-0.647311	0.642005	1.31054	-0.217539	-0.122034	-0.504054	0.164481	1.167283	-0.695064	-1.363598	2.098456	-0.360796	-1.148712	-1.172588	1.955198	0.092852	1.88357	-1.220341	0.092852	-0.360796	1.143406	0.785263	-0.313044	0.307738	0.618129	-0.313044	-0.838321	-0.026529	-0.289168	-0.289168	-0.71894	-0.766692
0.269374	-0.063684	-0.16862	0.520308	0.251124	0.429059	-0.383055	-0.688738	-0.232494	0.164438	0.511183	0.073189	0.219187	0.324123	0.433622	0.146188	-0.323743	0.387997	-0.036309	-0.177745	0.807742	-0.068246	0.333248	1.706542	-0.465179	0.634369	0.314998	-0.346555	-0.145808	0.01844	0.328686	0.146188	-1.158669	-0.072809	0.365185	-0.533615	-0.483428	-0.56099
0.354016	-0.03649	0.547941	0.571849	0.032579	0.019297	0.181343	0.619666	0.197282	-0.086964	0.157435	0.125557	0.322138	0.104305	0.013984	0.284947	0.138839	0.117587	-0.092277	0.011327	0.096335	0.011327	-0.049773	0.160091	-0.384492	0.181343	-0.068368	0.271664	0.07774	0.380581	0.247756	0.210565	0.577162	0.364642	0.117587	-0.012581	0.22916	-0.15072
0.127776	-0.59311	-0.661766	-0.524454	-0.043863	-0.318487	0.213596	-0.764749	-1.262504	1.157613	0.076284	0.488219	-0.009536	0.762842	0.093448	-0.575946	-2.669948	0.31658	-0.644602	-0.404306	0.110612	1.809843	-0.455798	0.05912	0.522547	0.608367	-0.129683	-0.335651	-0.129683	1.123285	-0.67893	0.71135	-1.090864	0.333743	0.522547	-0.781913	-0.043863	-0.953553
-1.191243	0.911767	-0.540672	-1.251762	0.351973	1.290006	-0.101914	-1.31228	-0.449894	0.836119	-0.132174	0.140159	0.745341	0.730212	1.199228	0.170418	-0.283469	1.199228	0.397361	0.367102	0.699953	0.760471	1.047933	-0.404506	0.291454	-0.222951	-1.357668	-1.236632	-0.979429	0.246066	-0.691968	-1.614871	-0.132174	-1.781296	-0.782745	-0.979429	-1.221502	0.170418
0.356863	1.173311	0.440909	0.272816	0.392882	0.488935	-0.675704	-2.788864	-1.203994	-0.015342	0.272816	-0.531625	0.272816	-1.107941	0.524955	0.164757	-0.33952	-0.651691	-0.207447	0.741073	0.104724	1.797653	-1.107941	-0.699717	0.765087	-0.075375	0.092718	-0.495605	-0.207447	0.380876	0.801106	-0.075375	-0.075375	-1.216001	0.008671	-0.375539	-0.051362	-0.183434
-0.833033	0.73019	-0.051422	0.215972	0.524502	1.36782	-0.647915	1.018152	3.362986	0.462796	0.524502	1.20327	1.20327	0.154265	-1.676351	-0.874171	0.874171	0.442228	-0.750758	0.318815	1.059289	-0.113128	-0.586209	-0.503934	0.215972	-0.442228	-0.339384	-0.791896	-0.586209	-0.051422	-0.73019	-2.540237	-1.573507	-0.503934	-1.20327	0.606777	-0.977014	0.956446
-1.3138	-0.211815	-0.821842	-0.703772	0.398212	-0.782486	-0.684094	0.201429	0.673708	0.575317	0.476925	-0.802164	-0.880877	0.142394	0.949205	0.240786	-1.038304	1.126309	-0.743129	1.972476	0.280142	0.417891	-0.723451	-0.231493	-0.880877	0.201429	-0.447955	-0.015032	-0.546346	0.339177	-0.585703	-0.349563	-1.569618	0.181751	-1.707366	0.063681	-0.428276	-0.408598
-0.617493	-0.360749	-1.437647	0.281111	0.366692	0.045762	-0.339354	-2.279197	-0.025556	0.109948	0.074289	0.815994	0.780335	0.302506	0.659095	-0.424935	-2.100903	0.088553	0.894444	0.623436	0.894444	0.95863	0.737545	0.951498	0.174134	0.231188	-1.273616	0.687622	1.158319	0.23832	0.445142	0.445142	-0.432067	-0.995477	-0.011292	-0.64602	0.010103	-0.738733
-0.852135	-0.852135	-1.273087	-0.711818	0.796593	-0.255787	-0.62412	1.147386	0.691355	1.112307	0.603657	0.130086	0.165165	0.796593	-0.09793	0.551038	1.200005	-0.308406	0.217784	0.007308	-0.764437	-0.62412	-0.58904	0.42826	-0.238247	-2.290387	-1.764197	1.217545	-0.799516	-0.676739	-0.974913	0.165165	-0.010231	-0.343485	2.006829	-0.325945	0.533498	2.340083
0.552045	-0.192168	0.073373	0.178192	0.548551	0.076867	0.085602	0.101325	0.487407	0.28301	0.267288	0.401805	0.274275	0.487407	0.466443	0.029699	-0.122288	0.43325	-0.129276	-0.576503	0.583491	0.351143	0.56078	0.35813	0.096084	0.13277	0.143252	0.291745	0.698791	0.127529	-0.197408	0.008735	-0.251565	-0.041927	0.069879	0.253312	0.347649	0.129276
-0.008115	0.133301	0.096086	0.125858	0.468234	-0.22396	-0.082544	0.25611	0.367754	0.043986	0.230059	0.237502	0.163073	0.490563	0.38264	-0.227682	0.043986	0.602207	-0.357933	-0.004393	0.50917	0.453348	0.30821	0.084922	0.278439	0.062593	0.297046	0.6357	0.702687	-0.216517	0.222616	-0.138366	0.125858	-0.056494	-0.04533	0.375197	0.248667	0.397526
0.577513	0.277694	0.479981	-0.350842	0.407736	-0.271372	0.17655	0.14404	0.58835	0.140427	-0.022125	-0.18829	-0.134106	-0.173841	0.815923	-0.126881	-0.051023	0.501655	-0.556742	-0.014901	0.169325	0.151264	0.418573	0.252408	-0.112432	-0.040187	0.057345	0.570288	0.490818	-0.163004	0.010385	-0.02935	2.322243	-0.087146	0.172938	0.389674	1.007374	0.703942
0.234794	-0.222823	0.494704	-0.065101	0.141494	-0.462739	-0.133965	-0.098422	0.041529	0.021536	-0.349446	-0.233931	-0.291688	0.465825	1.583212	-0.227266	-0.238373	0.21258	-0.500504	0.048193	0.0593	0.052636	0.130387	-0.10953	0.01265	0.01265	-0.133965	0.376967	0.052636	-0.702656	-0.014007	0.183701	4.713228	0.117058	0.088179	0.743505	3.122673	0.723512
0.195417	-0.199181	1.235721	-0.043734	-0.175266	0.039969	-0.43036	0.362822	0.000111	-0.043734	-0.47819	-0.729298	0.143601	0.075842	2.431473	-0.207153	0.394709	-0.350643	-0.159323	1.124117	-0.370572	-1.076066	-0.541963	-0.07562	0.099757	-0.522034	-0.908661	-0.135408	-0.749227	-0.12345	-0.322742	-0.17128	6.253893	0.063884	-0.482176	0.243247	2.566991	0.37478
0.242731	-0.36901	1.380503	-0.399261	-0.28498	-0.404303	-0.453041	-0.121961	0.167104	-0.078265	-0.649672	-0.841261	0.2108	1.407393	1.726708	-0.039611	0.262898	-0.216075	-0.474889	3.645963	-0.417748	-0.839581	-0.098432	0.010807	0.168784	-0.264813	-0.251368	-0.00936	-0.757231	-0.385816	-0.600934	-0.20263	5.617316	-0.461444	-0.471527	0.116686	1.219165	0.113324
2.543874	-0.414397	0.659445	0.485429	-0.272253	0.336272	4.038626	0.290803	2.218151	-0.579702	-0.377002	1.21825	-0.560154	-0.351293	0.899752	-0.546769	-0.565466	-0.368291	-0.556967	-0.530196	-0.566954	2.957985	3.206154	-0.57524	0.508376	-0.538907	1.144734	-0.318784	-0.451155	-0.535507	1.376118	0.559582	-0.278414	-0.437982	-0.083788	-0.421834	-0.081239	-0.371053
2.472611	-0.405905	0.538444	0.245597	0.376616	0.380205	2.859384	0.022746	1.734959	-0.50402	-0.403811	0.817232	-0.502823	-0.265913	1.637443	-0.515386	-0.559059	-0.161218	-0.525258	-0.510002	-0.524659	3.562038	4.648174	-0.543804	0.357172	-0.484576	0.757406	-0.291339	-0.456458	-0.574913	0.711939	0.118767	-0.468423	-0.412785	0.083769	-0.401418	0.027233	-0.286852
1.782014	-0.00291	0.544457	0.264663	-0.308926	0.222656	6.23045	-0.058665	3.159341	-0.450732	0.006001	0.97293	-0.469827	0.098416	0.308198	-0.43673	-0.486629	-0.319874	-0.494776	-0.482047	-0.455315	2.174591	1.108881	-0.487648	0.704593	-0.475173	0.268482	0.129731	-0.392941	-0.43673	0.337985	-0.041862	-0.313	-0.360353	-0.159228	-0.399051	-0.167884	0.104017
-0.029438	0.693896	2.011183	-0.055248	-0.099422	1.740016	-0.603704	-1.169698	0.773972	2.095396	1.687238	0.666266	-0.693045	0.176874	0.359362	-0.734407	0.218567	0.699521	-0.455298	-0.422374	-2.492611	-0.235419	0.246362	-0.649367	0.690918	-1.451619	-0.901508	0.677847	-0.090653	1.559183	0.880189	0.04005	1.390592	0.398738	-0.754261	1.863274	1.71735	1.048614
-0.524882	0.035145	0.766253	-0.453101	0.370427	2.523848	-0.29578	-2.118964	0.488762	1.230878	0.831613	1.708117	-0.63863	-0.39875	0.159443	-0.091217	-0.09351	0.691262	0.164259	-0.647345	-3.093392	-0.491858	1.380402	-0.714539	0.585999	-1.154626	-1.396112	-0.220559	0.93206	0.186962	0.511695	-0.304724	0.046382	0.102339	-1.447482	0.964625	0.37295	0.371115
-0.202111	-0.121669	1.071313	-0.238432	-0.299129	2.893451	0.425338	-1.942588	-0.071941	1.188076	0.76417	1.748734	-1.63642	-0.017338	-0.476102	-0.250133	-0.638449	0.400718	0.07773	-0.73888	-3.238682	-0.196017	1.611982	-0.538506	0.4229	-0.60481	-0.855887	-0.186998	0.15866	-0.068772	0.559165	-0.833704	0.122827	0.207413	-0.549231	1.287288	0.399743	0.708592
0.249368	0.55264	1.422305	0.153705	0.267686	3.165334	-0.252262	0.252329	0.619623	0.997834	0.357243	-0.606049	-0.065191	0.474371	0.250293	-0.146237	0.010858	0.607226	-0.975008	-0.826795	-2.658826	-1.175216	0.52544	-0.674326	-1.192239	-1.361916	-0.529629	0.141863	-1.201491	0.342071	1.644902	0.81391	0.580211	-0.415278	-0.98278	1.281493	0.327823	-0.051129
-0.134705	0.158697	0.763944	-0.127752	-0.079683	2.849203	-0.704731	-0.243692	-0.16796	0.825315	0.08735	-0.289191	-0.099938	0.069664	0.096722	0.013886	-0.072729	0.661457	-0.931321	-0.507769	-2.991638	-1.291989	0.492762	-0.000777	-1.003424	-0.708964	-0.022242	-0.147251	-1.078702	0.104733	1.254006	0.519366	-0.013777	-0.614942	-1.00025	0.829548	-0.113694	-0.663918
-0.487064	-0.248897	0.017608	-0.794369	0.025246	1.440378	-0.018368	-0.26377	-0.503343	0.286928	-0.393204	-0.128507	-0.136145	-0.54354	-0.637199	-0.071227	-0.319443	0.618552	-0.876773	-0.556604	-0.066604	-1.536806	-0.063187	-0.240255	-0.604439	0.166337	0.389229	-0.724024	-1.742212	-0.400037	0.212965	-0.287486	-0.670965	-0.535099	0.153273	-0.017363	-0.756383	-0.79256
-0.204178	0.900046	1.325771	-0.563383	-0.084443	-0.288436	-0.616599	0.784745	0.270328	-1.184232	-0.204178	-0.323913	-0.558949	-0.669814	-0.60773	-0.78068	0.798049	-0.026793	-0.652076	-0.071139	-1.060062	-0.111051	0.132854	-0.270697	0.070769	-0.612164	-0.705291	1.733757	1.104039	0.438844	0.132854	0.390063	1.955489	0.141723	0.54084	-0.182005	2.203828	5.751535
-0.025554	0.368031	-0.044522	-0.613561	0.012382	-0.547173	-0.476044	-0.447592	-0.551915	-0.423882	-0.376462	-0.291106	-0.604077	-0.3243	-0.257912	-0.632529	0.429677	0.012382	-0.262654	0.339579	-0.11091	-0.366978	-0.144104	-0.457076	0.685745	-0.39543	-1.120955	1.667338	1.420754	0.002898	-0.13462	-0.25317	1.985051	-0.329042	0.861199	0.050318	3.070968	4.986734
-0.128779	-0.158149	-0.379558	-0.214631	-0.153631	-0.300484	-0.483485	-0.542226	-0.072297	-0.079075	-0.329854	-0.361484	-0.429262	0.137816	-0.162668	-0.456374	-0.158149	0.273372	-0.454114	-0.205594	-0.386336	-0.431522	-0.34341	-0.978266	0.576115	-0.445077	-0.347928	0.831413	1.032489	0.180742	-0.03163	-0.074556	2.528129	0.027111	-0.054223	-0.142334	3.065837	6.045821
0.630252	-0.147299	0.043016	-0.002762	-0.333329	0.142632	0.803593	0.206242	0.521206	-0.528617	-0.264575	0.199727	-0.517643	-0.419399	-0.051627	-0.505813	-0.525016	-0.06723	-0.502212	-0.472551	-0.523816	0.76193	0.750785	-0.485067	1.0306	-0.471865	0.27551	-0.233884	-0.480952	-0.491239	0.138003	-0.164788	-0.377907	-0.430887	-0.229941	-0.403968	-0.246744	0.14949
0.603785	0.009569	-0.093632	-0.29069	-0.591817	0.162957	-0.271136	0.165564	0.029557	-0.705664	-0.052569	0.612476	-0.627449	-0.435822	-0.041706	-0.580954	-0.625276	0.511448	-0.607026	-0.623103	-0.546844	0.968354	1.440685	-0.588776	1.284472	-0.306985	-0.01911	-0.246803	-0.609416	-0.393456	0.289839	-0.152945	-0.47015	-0.333708	-0.064953	-0.306116	0.106251	0.640285
1.315616	0.094125	0.746867	-0.213048	-0.402631	-0.812994	0.286108	1.082837	0.293307	0.379699	0.3773	-0.613812	-0.618611	0.614878	-0.606612	0.869256	1.83397	0.286108	0.461292	0.518887	0.298107	0.03893	-0.589814	0.612479	1.38281	0.442094	-0.225047	1.339614	-0.812994	-0.505821	-0.448227	0.780464	2.640298	1.226824	1.032441	0.938849	0.92925	-0.337836
1.055969	1.218546	1.14717	0.063852	-0.731586	-0.005144	1.882336	-0.454808	4.988747	-0.764894	0.000408	-0.085243	-0.587249	1.822063	0.300184	-0.073347	0.868014	1.464394	-0.339815	0.170122	-0.827546	-0.380261	0.12809	-1.186008	-0.061451	-0.679244	2.124219	-0.406432	-1.063084	-0.139964	-0.013868	-0.067002	0.033716	-0.10269	-0.010695	-0.097139	-0.292231	-0.501599
0.995103	0.082246	1.066234	-1.441158	-0.261557	-0.006669	-1.20998	-1.221835	0.965465	-0.670564	0.781708	0.455687	-1.518217	-0.030379	0.14745	-0.261557	-2.36587	0.562385	0.105957	-1.138848	-0.836538	0.414194	0.212654	0.017042	1.20257	-0.753551	-1.595276	1.463386	-0.747624	1.190715	0.485326	-0.143004	2.595566	0.811346	-0.753551	0.520891	1.854611	2.352533
-0.335169	0.491241	1.581711	-1.352289	-0.545439	0.496131	-0.144459	-0.530769	2.222301	-0.511209	1.102491	-0.105339	-0.701919	0.887331	-0.149349	0.178281	-0.633459	0.902001	-1.093119	0.227181	-0.237369	0.902001	0.012021	-0.472089	1.034031	-0.858399	-1.772829	0.921561	-1.132239	0.946011	-0.232479	0.114711	3.454581	0.344541	0.696621	1.361661	1.733301	1.351881
1.000856	0.931687	2.578785	0.054099	-0.840782	1.113257	0.650686	-0.019394	1.843859	-0.494934	0.568547	1.541243	-0.771612	0.339423	0.529639	-0.477642	-0.51655	0.464793	-0.317687	0.054099	-0.909951	0.499377	-0.123148	-1.372522	2.440446	-0.520873	-0.049656	0.633393	-1.195275	-0.200964	-0.032363	-0.032363	0.529639	1.217011	0.157853	0.745794	0.443177	1.817921
0.554828	1.601492	1.348267	0.048378	-0.677533	2.710054	-0.54248	-0.03603	1.297622	-0.413054	-0.086675	1.218841	-0.446817	0.656118	0.549201	-0.655024	-2.860895	-0.187965	-0.081048	-1.89864	-0.587498	0.06526	0.791172	-0.278	0.509811	-0.261119	0.543574	0.757408	-0.936385	1.578983	1.933498	1.100669	0.712391	-0.232983	0.948734	1.984143	0.549201	-0.024775
-0.116872	0.210613	1.580456	0.582028	-1.199168	1.356808	0.330424	2.826494	0.873569	-0.723916	-0.464325	-0.296589	-0.811777	0.881557	-0.512249	-0.807784	0.166682	0.286493	-0.839733	-1.231117	-1.310992	0.350393	-0.005048	0.594009	-0.456337	-0.484293	1.121179	0.094795	-0.831746	0.582028	0.901525	0.302468	2.586872	-0.132846	1.093223	1.27294	0.99338	1.844041
-0.670899	-0.079305	-1.003671	1.088037	-0.845208	-0.04233	0.950703	3.137488	-1.141005	-0.443769	-0.713156	0.427776	-1.119877	-0.327563	-1.362853	-0.147972	-0.903311	-1.019517	0.707727	1.906761	-1.225518	-0.802951	0.142543	-0.322281	0.749984	-0.808233	1.093319	-0.464897	0.21121	0.549264	1.098601	0.580957	-0.095151	0.242903	1.029934	-1.20439	-0.153254	0.417212
0.61826	-0.147165	-0.867565	0.453168	-0.222207	0.813368	-0.612423	-0.087132	-1.032657	0.513202	-2.128265	-0.28224	0.122985	0.558227	0.16801	-0.19219	0.993468	0.273068	0.153002	0.783352	-0.042107	-0.072123	2.14911	-0.972623	1.848943	0.213035	0.843385	0.122985	-0.447332	-0.447332	-0.807532	0.378127	-0.867565	0.07796	-0.46234	-0.987632	0.07796	-0.717482
-0.040869	-0.123946	0.165485	-0.477695	-0.265981	-0.60365	-0.343699	-0.00067	-0.263301	-0.491094	-0.354419	-0.29814	-0.496454	-0.351739	-0.327619	-0.397297	-0.3035	-0.265981	-0.190944	5.085805	-0.282061	-0.528613	-0.265981	-0.016749	3.38406	-0.499134	-0.3169	-0.220423	-0.517893	-0.153425	-0.201663	0.291441	2.706042	-0.244542	0.119926	-0.595611	0.085087	-0.595611
-0.176741	-0.030232	-0.051162	-0.113952	-0.113952	-0.260461	-0.720919	0.304647	-0.365111	-0.113952	-0.53255	-0.197671	-0.072092	0.137207	-1.432536	0.116277	-0.65813	-0.65813	0.304647	-0.093022	-0.972078	-0.4279	-0.867429	-0.072092	-0.260461	-0.49069	2.460428	0.555805	-2.206943	0.576735	-0.113952	3.088325	-0.260461	-0.699989	-1.076728	-0.113952	-0.679059	0.137207
-1.588421	-0.6267	0.575452	-0.17528	1.041592	-0.67086	0.305581	-2.672811	0.604892	-0.243974	-0.734648	0.516571	-0.199813	-0.356829	0.595079	0.104405	0.492037	0.025897	0.236887	-0.067331	0.266327	-1.053586	-0.675767	1.561706	0.222166	0.251607	-0.40099	-0.376456	0.070057	1.728536	-0.19	-0.273414	-1.833758	0.761908	-0.921104	2.018033	-0.822969	0.310488
-0.863001	-0.248173	0.794839	0.328229	0.531341	0.097668	-0.456775	-0.791637	0.54232	-0.056039	0.509383	-0.308558	4.154435	0.553299	1.557885	-0.489712	0.833266	-0.270131	0.388613	3.287088	1.755508	-1.022197	-0.440307	0.910119	-0.034081	0.388613	-0.094466	-0.198767	-0.182298	-0.648909	-0.51716	-0.978281	0.223927	-0.742231	-0.572055	-0.703804	-0.445796	-0.566566
0.059337	0.348239	0.505822	0.575859	0.059337	-1.306384	0.173147	3.298546	0.698424	-1.096273	-0.807371	-1.096273	0.356994	-0.606014	0.243184	-0.019455	2.703232	-0.115756	-0.702315	0.173147	-0.054473	-1.402685	-0.658542	0.208165	-0.868653	-1.367666	-0.562241	-1.148801	-1.157555	-0.054473	0.926044	-0.57975	-0.562241	1.232456	0.698424	-0.632278	-0.422167	-0.728579
